Return,Risk,Sharpe,WgtInditex,WgtIberdrola
0.0006319220000659054,0.012532791130779578,0.050421489792002776,0.40433576961288253,0.5956642303871175
0.0006384344793030765,0.012618223994215876,0.05059622333505344,0.4685122768385982,0.5314877231614018
0.0006727872131258752,0.014352546470822106,0.04687580803125164,0.8070374974363985,0.19296250256360142
0.000594087371858883,0.01367287632465263,0.043450065498488025,0.03149860544174959,0.9685013945582505
0.0006417492920068777,0.012693923006361315,0.05055563135882244,0.5011777324492935,0.4988222675507065
0.0006661710185700944,0.013869165384627536,0.04803252395479202,0.7418389390606088,0.25816106093939123
0.0006364919813856894,0.012583900566087691,0.05057986417192213,0.4493701456945031,0.5506298543054968
0.0006744078207705443,0.014480127892109668,0.04657471438066747,0.8230075964463928,0.1769924035536072
0.0006526086446628413,0.013088118174096644,0.049862679720790726,0.6081900235924704,0.3918099764075295
0.0006518344688941818,0.013052860910450301,0.04993805368540426,0.6005609940014406,0.39943900599855936
0.0006786111110417849,0.014826763077833292,0.04576933667041193,0.8644284560975671,0.13557154390243284
0.0006010162424228308,0.013269127495451461,0.04529433021341108,0.0997783949994988,0.9002216050005012
0.0006633756507031641,0.013684086352081489,0.04847789129906053,0.7142922952131104,0.2857077047868894
0.0006311922494611615,0.012528507805480472,0.05038048100070247,0.3971445228921235,0.6028554771078765
0.0006159987452481889,0.012682129868685627,0.04857218398064164,0.24742181401308028,0.7525781859869197
0.0006120854361090307,0.012795375634611562,0.04783645698164079,0.20885854139453425,0.7911414586054657
0.0006738473879632688,0.014435616124454919,0.04667950312295471,0.8174848732566797,0.1825151267433203
0.0006440746591772277,0.01275973990801719,0.05047709936254603,0.5240928063521215,0.47590719364787853
0.0006416875394909959,0.01269231712744926,0.0505571624981887,0.5005691991031802,0.49943080089681985
0.0006580518466495612,0.013365380320762099,0.0492355496706164,0.6618294562739495,0.33817054372605043
0.0006905728856567067,0.01592559746029316,0.043362447617961736,0.9823044426535518,0.01769555734644824
0.0006510130922372099,0.013016620619817782,0.050013986828965705,0.5924668284706961,0.407533171529304
0.0006919131465727186,0.016058049693158615,0.043088242955649954,0.9955118957951828,0.004488104204817157
0.0006436362983592869,0.012746539431595604,0.050494983506179515,0.5197730280963277,0.4802269719036722
0.0005976655231923488,0.01345464349160634,0.04442076250962737,0.06675910248812819,0.9332408975118718
0.0006487658693861127,0.01292368762178841,0.050199748583549794,0.5703218191295416,0.4296781808704584
0.0006246966032069249,0.01253765961482814,0.04982561517845833,0.33313389443723873,0.6668661055627613
0.0006435559059923297,0.012744158379089108,0.050498109553337805,0.5189808103968881,0.48101918960311185
0.0006171457139124808,0.012654536977652564,0.048768731325558326,0.25872449001263886,0.7412755099873611
0.0006182142732379834,0.0126311423071634,0.04894365515044355,0.26925448984477923,0.7307455101552207
0.000624714657869636,0.012537516437187384,0.0498276242347868,0.3333118121164728,0.6666881878835271
0.0005954660324357176,0.013586389233978508,0.0438281299159679,0.045084463799046404,0.9549155362009536
0.0006220577138396798,0.012565614548451785,0.04950475851706941,0.3071292506791062,0.6928707493208938
0.0006759962389822148,0.014608498911351268,0.04627417526498525,0.8386604882447865,0.16133951175521358
0.000607896174967462,0.01294863971314737,0.046946720924688025,0.16757593025194925,0.8324240697480507
0.0006233360295760666,0.012550331334939725,0.04966689826273501,0.319726271891048,0.6802737281089519
0.000610084945274674,0.012864495511971488,0.047423930826276,0.18914492545649092,0.8108550745435091
0.0006445822537560484,0.01277548264460971,0.05045463030142454,0.5290948410564316,0.47090515894356844
0.0006629346818836676,0.013655980343194927,0.048545374643426634,0.7099468166940848,0.2900531833059152
0.0006581630909942776,0.013371570190226355,0.049221077377685,0.6629257013800767,0.33707429861992333
0.0006637602778221253,0.013708846663941215,0.048418389532945444,0.7180825606681358,0.2819174393318642
0.0006502307640384705,0.01298322902425762,0.050082361084718724,0.5847574616580226,0.4152425383419774
0.0006524099060612567,0.013078965976343506,0.04988237657635159,0.6062315759973019,0.39376842400269807
0.0006162753312415143,0.01267524172625985,0.048620400663819285,0.2501474001305552,0.7498525998694447
0.0006731313803088329,0.014379349856371968,0.0468123654429721,0.8104290549215828,0.18957094507841726
0.0006142656612990446,0.012728660533033304,0.04825846833646855,0.23034332968560606,0.7696566703143939
0.0006448595986139813,0.012784291093944702,0.0504415609653491,0.5318279053213517,0.46817209467864834
0.0006342541230900572,0.01255365217520789,0.05052347430356887,0.4273174183306985,0.5726825816693015
0.000677508508529825,0.014733694211369368,0.04598361407602856,0.8535629814451479,0.1464370185548522
0.0006089230770140339,0.012908063461972919,0.047173852128006476,0.17769542303063862,0.8223045769693614
0.0006159309398757313,0.012683841173709088,0.048560284809654145,0.2467536334604838,0.7532463665395162
0.0006511006954177196,0.013020428280747209,0.050006088999428405,0.5933301043357282,0.40666989566427186
0.0006592084433105548,0.013430732831091944,0.049082090426554925,0.6732270103034239,0.32677298969657603
0.0006653678012724254,0.01381477683498886,0.048163485318650966,0.7339237229300978,0.2660762770699022
0.0006404125349472209,0.012660814433460161,0.05058225427068345,0.48800480767305265,0.5119951923269472
0.0006558746765375636,0.013248403640373685,0.049505940062003116,0.6403747739117024,0.35962522608829756
0.0006304795811131897,0.012525359370799266,0.05033624684518394,0.39012161138369045,0.6098783886163096
0.0006215200603065552,0.012573017342423743,0.04943284840699525,0.3018310033301441,0.698168996669856
0.0006466194968309388,0.012843568791353668,0.05034578062650664,0.549170627888886,0.45082937211111407
0.0006406292113097098,0.01266594504042942,0.050578871869792215,0.4901400209515141,0.5098599790484859
0.0005965414067117306,0.013521007991528316,0.04411959574948095,0.05568162080815997,0.94431837919184
0.0006590070410597568,0.013419194687826366,0.049109283857219486,0.671242314071328,0.3287576859286721
0.0006084204559676828,0.012927682266494954,0.04706338254804913,0.17274239945263842,0.8272576005473616
