Date,Close,Open,High,Low,Volume
2011-09-20,4.64,4.68,4.68,4.61,202.38K
2011-09-19,4.664,4.66,4.76,4.56,233.85K
2011-09-16,4.58,4.64,4.66,4.56,371.25K
2011-09-15,4.615,4.64,4.67,4.52,266.56K
2011-09-14,4.59,4.66,4.7,4.54,307.08K
2011-09-13,4.7,4.61,4.7,4.54,221.50K
2011-09-12,4.735,4.55,4.735,4.5,171.52K
2011-09-09,4.7,4.74,4.8,4.61,103.10K
2011-09-08,4.79,4.72,4.8,4.7,53.93K
2011-09-07,4.749,4.64,4.749,4.54,73.04K
2011-09-06,4.631,4.39,4.631,4.38,136.19K
2011-09-05,4.504,4.72,4.72,4.44,127.56K
2011-09-02,4.685,4.78,4.8,4.62,37.23K
2011-09-01,4.805,4.89,4.89,4.77,147.56K
2011-08-31,4.845,4.94,4.95,4.81,155.60K
2011-08-30,4.94,4.88,4.97,4.79,79.31K
2011-08-29,4.845,4.82,4.89,4.74,26.38K
2011-08-26,4.719,4.88,4.88,4.719,16.53K
2011-08-25,4.794,4.78,4.87,4.68,48.71K
2011-08-24,4.729,4.85,4.87,4.69,45.39K
2011-08-23,4.787,4.93,4.95,4.67,100.56K
2011-08-22,4.87,4.75,4.95,4.73,58.75K
2011-08-19,4.756,4.84,4.88,4.66,102.34K
2011-08-18,4.885,4.91,4.96,4.63,55.14K
2011-08-17,4.99,4.91,4.99,4.91,65.48K
2011-08-16,4.906,4.93,4.94,4.72,112.98K
2011-08-15,4.82,4.56,4.82,4.56,174.76K
2011-08-12,4.597,4.45,4.6,4.36,321.16K
2011-08-11,4.462,4.46,4.52,4.16,396.26K
2011-08-10,4.319,4.72,4.72,4.16,292.24K
2011-08-09,4.594,4.56,4.71,4.42,351.24K
2011-08-08,4.55,4.65,4.85,4.52,470.95K
2011-08-05,4.687,4.57,4.86,4.53,574.36K
2011-08-04,4.722,5.03,5.04,4.71,523.62K
2011-08-03,4.872,4.93,5.06,4.85,296.39K
2011-08-02,4.932,5.13,5.14,4.92,511.29K
2011-08-01,5.09,5.31,5.4,5.03,205.49K
2011-07-29,5.29,5.17,5.35,5.08,276.14K
2011-07-28,5.16,5.11,5.22,5.01,200.33K
2011-07-27,5.127,5.29,5.29,5.127,170.42K
2011-07-26,5.285,5.27,5.29,5.13,206.02K
2011-07-25,5.286,5.28,5.44,5.22,363.84K
2011-07-22,5.35,5.43,5.56,5.35,378.13K
2011-07-21,5.39,5.13,5.41,5.11,370.63K
2011-07-20,5.102,5.01,5.13,5.0,339.96K
2011-07-19,4.971,5.0,5.06,4.94,251.08K
2011-07-18,4.974,5.06,5.07,4.96,293.09K
2011-07-15,5.06,4.96,5.13,4.95,331.26K
2011-07-14,4.975,5.09,5.09,4.96,418.59K
2011-07-13,5.046,5.11,5.2,5.01,426.18K
2011-07-12,5.194,5.22,5.25,5.01,275.72K
2011-07-11,5.215,5.36,5.39,5.14,295.20K
2011-07-08,5.386,5.51,5.54,5.32,259.66K
2011-07-07,5.478,5.53,5.58,5.42,190.14K
2011-07-06,5.49,5.72,5.72,5.48,436.84K
2011-07-05,5.75,5.82,5.85,5.7,176.33K
2011-07-04,5.82,5.72,5.85,5.63,368.78K
2011-07-01,5.7,5.31,5.7,5.31,603.76K
2011-06-30,5.33,5.34,5.37,5.23,519.52K
2011-06-29,5.353,5.24,5.36,5.17,545.57K
2011-06-28,5.195,5.34,5.36,5.195,550.96K
2011-06-27,5.32,5.28,5.37,5.27,149.84K
2011-06-24,5.276,5.47,5.5,5.276,191.06K
2011-06-23,5.391,5.62,5.63,5.391,272.77K
2011-06-22,5.638,5.76,5.77,5.61,114.40K
2011-06-21,5.67,5.63,5.69,5.59,187.22K
2011-06-20,5.59,5.66,5.73,5.54,167.57K
2011-06-17,5.679,5.59,5.73,5.54,335.57K
2011-06-16,5.6,5.64,5.71,5.56,156.08K
2011-06-15,5.632,5.77,5.77,5.62,218.37K
2011-06-14,5.793,5.65,5.82,5.64,400.69K
2011-06-13,5.681,5.69,5.72,5.58,231.15K
2011-06-10,5.696,5.86,5.89,5.62,257.96K
2011-06-09,5.85,5.62,5.9,5.56,430.47K
2011-06-08,5.62,5.67,5.7,5.57,180.14K
2011-06-07,5.683,5.71,5.75,5.63,217.11K
2011-06-06,5.76,5.7,5.85,5.66,356.04K
2011-06-03,5.864,5.88,5.92,5.75,230.02K
2011-06-02,5.88,5.88,5.95,5.84,161.21K
