Date,Close,Open,High,Low,Volume
2015-06-16,3.953,3.896,3.972,3.832,11.78M
2015-06-15,3.921,3.982,3.997,3.879,14.65M
2015-06-12,4.057,4.108,4.147,3.998,8.37M
2015-06-11,4.121,4.077,4.177,4.067,11.75M
2015-06-10,4.077,3.971,4.093,3.948,9.31M
2015-06-09,3.997,3.98,4.025,3.89,10.62M
2015-06-08,4.005,4.086,4.09,4.005,7.23M
2015-06-05,4.076,4.068,4.116,4.009,8.34M
2015-06-04,4.107,4.13,4.191,4.091,11.12M
2015-06-03,4.173,4.123,4.2,4.068,12.07M
2015-06-02,4.094,4.053,4.132,3.99,11.33M
2015-06-01,4.021,3.962,4.091,3.962,12.05M
2015-05-29,3.953,4.026,4.032,3.953,20.35M
2015-05-28,4.03,4.072,4.097,4.005,8.79M
2015-05-27,4.09,4.021,4.121,3.987,10.82M
2015-05-26,4.002,4.054,4.071,3.964,12.49M
2015-05-25,4.078,4.14,4.182,4.006,9.73M
2015-05-22,4.224,4.18,4.235,4.166,9.64M
2015-05-21,4.174,4.178,4.189,4.112,9.31M
2015-05-20,4.195,4.172,4.2,4.132,12.27M
2015-05-19,4.2,4.253,4.284,4.167,15.17M
2015-05-18,4.233,4.206,4.25,4.155,7.48M
2015-05-15,4.234,4.252,4.263,4.206,9.51M
2015-05-14,4.244,4.253,4.284,4.21,11.28M
2015-05-13,4.264,4.279,4.32,4.24,15.21M
2015-05-12,4.269,4.217,4.295,4.204,15.97M
2015-05-11,4.259,4.235,4.293,4.202,13.50M
2015-05-08,4.244,4.156,4.244,4.121,26.07M
2015-05-07,4.114,4.027,4.133,4.001,20.47M
2015-05-06,4.048,3.991,4.077,3.965,16.32M
2015-05-05,4.002,4.08,4.12,3.976,17.99M
2015-05-04,4.08,4.111,4.181,4.047,12.59M
2015-04-30,4.11,3.874,4.163,3.832,37.37M
2015-04-29,3.855,3.971,3.977,3.839,13.79M
2015-04-28,3.959,3.962,3.98,3.91,10.39M
2015-04-27,3.96,3.96,3.984,3.846,18.87M
2015-04-24,3.929,3.916,4.024,3.909,13.27M
2015-04-23,3.893,3.93,3.94,3.838,8.56M
2015-04-22,3.92,3.848,3.927,3.789,15.92M
2015-04-21,3.829,3.98,3.982,3.805,20.35M
2015-04-20,3.959,3.962,3.998,3.93,9.45M
2015-04-17,3.948,4.006,4.041,3.839,18.27M
2015-04-16,4.027,4.127,4.158,4.003,14.06M
2015-04-15,4.12,4.102,4.155,4.09,10.34M
2015-04-14,4.084,4.128,4.204,4.065,18.60M
2015-04-13,4.149,4.095,4.157,4.09,20.32M
2015-04-10,4.074,4.132,4.134,3.994,24.78M
2015-04-09,4.161,4.169,4.185,4.129,16.73M
2015-04-08,4.16,4.196,4.22,4.138,13.83M
2015-04-07,4.189,4.16,4.21,4.157,17.79M
2015-04-02,4.142,4.125,4.152,4.1,10.22M
2015-04-01,4.111,3.96,4.158,3.958,22.64M
2015-03-31,4.001,4.036,4.042,3.937,19.54M
2015-03-30,4.066,3.956,4.085,3.95,20.78M
2015-03-27,3.95,3.893,3.97,3.871,26.56M
2015-03-26,3.884,3.765,3.888,3.708,21.35M
2015-03-25,3.803,3.853,3.922,3.789,18.65M
2015-03-24,3.865,3.739,3.878,3.735,28.26M
2015-03-23,3.742,3.64,3.757,3.622,28.91M
2015-03-20,3.641,3.505,3.656,3.469,29.96M
2015-03-19,3.488,3.465,3.521,3.451,11.36M
2015-03-18,3.459,3.52,3.534,3.437,13.80M
2015-03-17,3.504,3.569,3.578,3.478,11.43M
2015-03-16,3.558,3.558,3.603,3.557,10.51M
2015-03-13,3.55,3.594,3.594,3.518,10.86M
2015-03-12,3.572,3.58,3.62,3.536,21.79M
2015-03-11,3.564,3.471,3.572,3.458,23.68M
2015-03-10,3.472,3.537,3.548,3.453,23.32M
2015-03-09,3.541,3.561,3.581,3.496,22.15M
2015-03-06,3.603,3.593,3.623,3.57,10.26M
2015-03-05,3.581,3.511,3.592,3.477,17.01M
2015-03-04,3.504,3.542,3.579,3.47,18.17M
2015-03-03,3.53,3.592,3.613,3.524,13.07M
2015-03-02,3.575,3.62,3.651,3.559,15.19M
2015-02-27,3.611,3.609,3.637,3.549,13.95M
2015-02-26,3.611,3.555,3.622,3.549,14.19M
2015-02-25,3.552,3.657,3.669,3.546,22.57M
2015-02-24,3.674,3.597,3.679,3.584,25.57M
2015-02-23,3.579,3.597,3.615,3.555,18.46M
2015-02-20,3.522,3.5,3.543,3.467,16.27M
2015-02-19,3.506,3.458,3.527,3.415,19.70M
2015-02-18,3.465,3.4,3.484,3.391,19.04M
2015-02-17,3.365,3.344,3.442,3.319,17.30M
2015-02-16,3.426,3.414,3.505,3.402,11.53M
2015-02-13,3.414,3.354,3.487,3.346,26.38M
2015-02-12,3.328,3.202,3.342,3.191,19.23M
2015-02-11,3.213,3.256,3.262,3.196,10.22M
2015-02-10,3.237,3.227,3.3,3.191,15.77M
2015-02-09,3.215,3.265,3.28,3.18,17.34M
2015-02-06,3.304,3.283,3.333,3.25,13.51M
2015-02-05,3.288,3.274,3.3,3.197,24.70M
2015-02-04,3.33,3.413,3.457,3.291,25.32M
2015-02-03,3.409,3.334,3.423,3.322,23.61M
2015-02-02,3.295,3.294,3.309,3.094,22.59M
2015-01-30,3.295,3.423,3.448,3.265,27.32M
2015-01-29,3.327,3.292,3.362,3.253,16.89M
2015-01-28,3.278,3.44,3.467,3.27,28.35M
2015-01-27,3.408,3.501,3.52,3.389,23.34M
2015-01-26,3.491,3.411,3.529,3.362,21.55M
2015-01-23,3.44,3.687,3.695,3.43,29.27M
2015-01-22,3.643,3.589,3.695,3.529,29.77M
2015-01-21,3.58,3.59,3.596,3.436,35.09M
2015-01-20,3.603,3.511,3.708,3.491,27.79M
2015-01-19,3.478,3.458,3.506,3.401,11.62M
2015-01-16,3.431,3.448,3.491,3.357,23.31M
2015-01-15,3.506,3.403,3.533,3.31,21.20M
2015-01-14,3.379,3.359,3.433,3.327,26.81M
2015-01-13,3.422,3.476,3.483,3.336,29.09M
2015-01-12,3.503,3.563,3.588,3.439,24.32M
2015-01-09,3.541,3.526,3.589,3.412,30.11M
2015-01-08,3.56,3.598,3.624,3.478,19.96M
2015-01-07,3.515,3.618,3.631,3.498,24.45M
2015-01-06,3.584,3.715,3.732,3.584,13.35M
2015-01-05,3.682,3.848,3.88,3.647,16.12M
2014-12-31,3.638,3.647,3.704,3.614,7.15M
2014-12-30,3.673,3.705,3.718,3.639,7.36M
2014-12-29,3.736,3.818,3.826,3.647,12.23M
2014-12-24,3.837,3.808,3.869,3.796,2.80M
