Date,Close,Open,High,Low,Volume
2014-09-12,7.64,7.64,7.64,7.64,0.06K
2014-09-11,7.68,7.68,7.68,7.68,0.37K
2014-09-10,7.64,7.64,7.64,7.64,0.03K
2014-09-09,7.68,7.68,7.68,7.68,0.08K
2014-09-08,7.88,7.92,8.0,7.88,6.86K
2014-09-05,7.88,7.8004,7.88,7.8,5.46K
2014-09-04,7.76,8.0,8.0,7.76,0.28K
2014-09-03,7.76,7.76,7.76,7.76,0.36K
2014-09-02,7.68,7.88,7.88,7.68,1.64K
2014-08-28,7.84,7.88,7.88,7.84,0.55K
2014-08-26,8.0,7.908,8.0,7.8828,1.71K
2014-08-25,7.68,7.88,7.88,7.68,3.31K
2014-08-22,7.52,7.52,7.52,7.52,0.14K
2014-08-21,7.64,7.64,7.64,7.64,0.25K
2014-08-20,7.6,7.6,7.6,7.6,0.11K
2014-08-19,7.8,7.6,7.8,7.6,0.10K
2014-08-18,7.76,7.64,7.76,7.6,1.31K
2014-08-14,7.46,7.46,7.46,7.46,0.31K
2014-08-13,7.4,7.546,7.64,7.4,1.68K
2014-08-12,7.32,7.4596,7.4596,7.32,2.51K
2014-08-11,7.28,7.44,7.44,7.28,9.06K
2014-08-06,7.3,7.48,7.48,7.3,0.44K
2014-08-05,7.48,7.48,7.48,7.48,0.12K
2014-08-04,7.52,7.52,7.52,7.52,0.05K
2014-08-01,7.76,7.76,7.76,7.76,0.11K
2014-07-31,7.76,7.84,7.9032,7.76,85.03K
2014-07-30,8.0,7.976,8.0,7.976,136.63K
2014-07-28,7.76,7.8,8.0,7.76,1.73K
2014-07-25,7.68,7.68,7.68,7.68,10.01K
2014-07-24,8.0,7.72,8.0,7.72,1.63K
2014-07-23,7.36,7.6,7.6,7.36,0.56K
2014-07-21,7.28,7.28,7.28,7.28,0.41K
2014-07-18,7.482,7.4488,7.56,7.44,1.53K
2014-07-17,7.44,7.44,7.44,7.44,1.45K
2014-07-16,7.44,7.576,7.576,7.44,5.29K
2014-07-15,7.32,7.6,7.6,7.32,0.60K
2014-07-14,7.76,7.7252,7.76,7.7252,3.76K
2014-07-11,7.48,7.4804,7.4804,7.48,0.83K
2014-07-10,7.6,7.56,7.6,7.28,10.33K
2014-07-08,7.6,7.6,7.6,7.6,0.65K
2014-07-07,7.72,7.76,7.76,7.6804,4.54K
2014-07-03,7.76,7.96,7.96,7.76,0.70K
2014-07-02,7.96,7.8964,7.96,7.72,8.25K
2014-07-01,7.72,7.68,7.72,7.68,1.35K
2014-06-27,7.6,7.6,7.6,7.6,1.63K
2014-06-26,7.56,7.68,7.68,7.52,1.62K
2014-06-25,7.6,7.8,7.88,7.6,1.93K
2014-06-24,8.0,8.08,8.08,7.96,1.50K
2014-06-23,8.16,7.84,8.16,7.84,2.88K
2014-06-19,8.2,8.2,8.2,8.2,1.24K
2014-06-18,8.08,8.0,8.28,8.0,7.73K
2014-06-17,7.92,7.92,7.92,7.92,0.08K
2014-06-12,7.92,8.2,8.2,7.92,1.30K
2014-06-11,7.88,8.2,8.2,7.84,29.22K
2014-06-10,8.28,8.28,8.28,8.28,1.38K
2014-06-09,8.28,8.12,8.28,8.12,2.97K
2014-06-06,8.2,8.28,8.28,8.2,6.03K
2014-06-05,8.04,8.04,8.04,8.04,8.50K
2014-06-03,7.92,8.24,8.24,7.92,1.02K
